,Geo_FIPS,TW_1985,TW_1990,TW_1995,TW_2000,TW_2005,TW_2010,TW_2015
2078,39107,6.24,7.1,6.87,8.69,10.56,8.88,8.2
2079,39109,84.32,17.73,42.12,15.62,20.89,16.47,18.3
2080,39111,1.46,2.97,3.74,10.39,7.9,2.89,4.44
2081,39113,120.03,180.35,178.85,256.52,261.63,141.2,88.97
2082,39115,1.85,4.61,3.81,4.54,1.95,1.72,14.96
2083,39117,6.35,1.96,2.57,2.59,3.17,3.44,2.92
2084,39119,10.48,7.42,19.45,21.09,18.87,16.49,20.97
2085,39121,1.01,1.72,1.38,1.45,1.36,1.31,2.33
2086,39123,27.11,45.48,50.92,52.48,46.36,37.11,52.11
2087,39125,19.02,3.26,3.16,3.84,2.28,2.59,3.31
2088,39127,47.94,4.05,3.5,3.21,2.67,2.69,1.57
2089,39129,44.57,69.37,37.36,79.17,46.69,23.38,13.56
2090,39131,5.43,4.8,4.2,4.56,7.64,7.55,7.01
2091,39133,32.32,18.21,17.14,17.54,54.83,50.45,49.57
2092,39135,4.55,4.47,4.48,4.86,4.71,4.99,4.72
2093,39137,4.16,4.34,4.77,4.99,5.3,6.14,7.81
2094,39139,18.13,19.92,16.27,19.27,16.32,17.02,17.27
2095,39141,8.46,17.8,41.86,41.33,38.63,40.92,43.24
2096,39143,19.6,12.78,19.76,16.41,12.88,14.68,17.57
2097,39145,9.42,88.57,11.73,17.81,18.35,11.83,10.63
2098,39147,7.35,7.78,5.08,5.57,7.27,6.51,6.96
2099,39149,6.05,14.53,13.41,7.06,13.74,7.98,10.54
2100,39151,50.43,53.23,44.54,51.57,50.2,45.15,45.36
2101,39153,100.58,142.6,82.72,72.57,31.36,24.34,22.74
2102,39155,196.11,149.36,231.21,212.34,205.58,176.76,51.17
2103,39157,50.59,8.68,40.09,30.17,31.29,38.81,34.22
2104,39159,60.77,4.43,5.78,6.74,10.79,14.25,8.7
2105,39161,3.55,5.49,4.8,5.6,4.91,6.51,5.55
2106,39163,1.07,2.25,1.23,0.91,0.83,0.82,0.9
2107,39165,11.19,15.38,21.53,19.57,21.79,23.43,19.61
2108,39167,757.87,733.3,690.47,998.33,960.46,777.32,146.9
2109,39169,33.6,24.83,19.23,14.87,16.48,16.58,15.84
2110,39171,11.74,6.93,5.18,4.98,5.07,4.89,4.99
2111,39173,13.89,15.25,11.78,10.52,12.42,11.74,10.99
2112,39175,2.78,3.43,7.05,5.98,5.64,7.42,8.02
2113,40001,7.41,7.2,9.64,9.2,9.51,10.26,8.48
2114,40003,4.0,5.62,4.21,8.18,6.71,8.21,5.89
2115,40005,33.89,36.77,55.46,75.58,56.44,24.4,42.15
2116,40007,30.96,44.34,36.17,44.38,27.28,42.03,59.45
2117,40009,6.9,7.57,8.31,9.89,9.63,11.23,16.12
2118,40011,4.62,5.96,5.78,9.47,8.39,10.31,13.01
2119,40013,10.04,11.5,18.78,17.88,20.31,13.87,17.63
2120,40015,58.8,55.07,52.0,63.1,53.8,65.93,74.17
2121,40017,10.15,7.79,10.74,13.35,14.25,15.3,13.42
2122,40019,11.37,70.9,60.65,180.16,58.7,438.1,48.7
2123,40021,14.35,20.56,22.98,11.06,10.96,9.55,12.4
2124,40023,7.31,7.67,12.7,14.92,10.67,9.38,9.52
2125,40025,38.19,101.35,217.37,81.38,51.14,55.42,138.85
2126,40027,23.56,26.72,26.14,27.4,34.92,39.14,25.27
2127,40029,0.57,3.86,7.05,5.8,2.21,3.27,1.41
2128,40031,33.81,38.71,21.22,20.23,22.59,25.36,31.85
2129,40033,1.42,4.22,3.74,3.08,3.12,6.78,1.93
2130,40035,1.58,4.21,3.09,3.07,2.62,2.01,1.64
2131,40037,8.0,32.04,36.97,23.39,24.13,216.65,20.46
2132,40039,12.28,9.25,13.36,10.15,11.47,8.99,18.58
2133,40041,2.61,4.46,5.87,6.45,5.96,7.24,38.38
2134,40043,2.1,5.78,7.24,7.28,8.48,30.01,7.63
2135,40045,20.75,26.28,46.71,46.31,15.78,23.25,14.04
2136,40047,18.96,8.96,8.46,5.73,7.82,9.79,7.27
2137,40049,5.6,11.1,12.48,14.41,12.35,44.6,9.9
2138,40051,6.24,15.83,20.28,23.04,18.13,37.09,38.97
2139,40053,1.57,4.6,4.23,4.04,7.95,15.26,4.76
2140,40055,5.05,52.4,4.66,7.14,6.29,4.51,8.47
2141,40057,17.5,22.22,16.38,20.61,26.7,31.01,29.29
2142,40059,14.59,15.78,27.12,14.72,15.23,8.95,19.6
2143,40061,1.29,6.53,4.14,4.72,5.5,4.95,2.87
2144,40063,5.67,8.8,18.29,8.81,9.22,9.3,9.73
2145,40065,10.57,53.02,46.14,104.57,76.32,74.16,69.75
2146,40067,7.47,4.52,8.71,8.68,7.69,12.32,15.6
2147,40069,3.25,4.82,5.58,11.46,16.19,4.58,10.24
2148,40071,24.15,18.04,29.17,29.15,31.43,46.46,29.68
2149,40073,10.06,9.38,9.67,15.68,10.81,10.26,20.59
2150,40075,8.48,12.39,11.54,13.1,14.55,13.76,9.73
2151,40077,1.89,2.61,2.36,2.29,2.93,2.91,1.92
2152,40079,5.54,10.28,14.25,18.1,21.8,23.66,16.86
2153,40081,2.34,6.75,12.28,12.43,10.88,21.25,4.63
2154,40083,6.66,13.14,8.56,9.51,11.2,11.17,7.66
2155,40085,2.32,3.98,2.85,2.93,3.89,5.51,4.82
2156,40087,2.76,4.89,5.5,5.82,6.32,8.09,4.94
2157,40089,39.41,11.82,11.3,10.86,9.85,9.89,43.59
2158,40091,3.8,4.09,4.95,5.31,4.98,4.99,5.21
2159,40093,14.29,13.1,11.84,17.15,20.32,17.32,26.7
2160,40095,5.41,3.84,2.53,4.48,7.13,7.16,5.26
2161,40097,92.75,59.89,84.47,96.8,107.2,111.08,58.46
2162,40099,11.61,12.6,15.58,19.05,22.43,21.28,11.78
2163,40101,118.05,52.86,86.37,110.05,110.18,48.04,33.73
2164,40103,7.01,5.71,5.66,4.62,5.12,35.59,22.44
2165,40105,1.31,8.72,6.97,5.57,5.86,51.07,5.52
2166,40107,1.79,7.29,3.71,4.33,4.2,5.84,2.14
2167,40109,94.29,71.4,83.46,90.0,108.85,131.06,124.31
2168,40111,6.48,9.01,10.19,11.62,16.94,18.87,6.9
2169,40113,14.37,13.34,20.01,18.82,19.68,19.1,21.05
2170,40115,6.44,6.02,5.04,5.81,5.83,4.85,4.62
2171,40117,5.34,25.95,28.12,16.05,17.32,13.26,3.11
2172,40119,2.91,13.08,17.99,7.61,7.81,11.87,6.06
2173,40121,5.88,7.89,10.49,11.43,11.76,17.3,9.68
2174,40123,12.06,34.12,22.61,18.94,24.69,152.45,27.3
2175,40125,9.33,18.75,22.74,15.56,17.61,22.91,13.05
2176,40127,1.18,2.47,2.65,2.95,2.07,1.27,1.73
2177,40129,5.55,6.87,7.35,8.27,8.99,7.8,4.99
2178,40131,51.36,69.09,79.2,78.87,81.87,90.3,85.57
2179,40133,8.53,46.9,32.69,24.27,31.1,342.02,9.71
2180,40135,6.64,12.55,14.08,15.95,11.55,10.36,6.54
2181,40137,2.42,27.59,24.97,13.53,20.57,136.96,21.84
2182,40139,161.58,216.97,381.59,278.98,173.81,301.94,344.16
2183,40141,11.52,10.13,7.1,9.56,9.37,11.43,18.58
2184,40143,19.3,8.26,19.05,22.68,20.4,15.44,9.62
2185,40145,13.86,6.37,20.91,20.07,9.64,14.06,34.79
2186,40147,7.24,9.6,6.46,3.09,6.15,11.6,3.96
2187,40149,9.14,12.13,7.16,11.95,8.86,9.07,17.11
2188,40151,4.5,6.54,7.59,6.45,6.68,11.34,8.61
2189,40153,12.97,22.21,16.33,17.18,16.79,24.44,16.03
2190,41001,456.21,556.83,462.79,,535.04,496.02,259.89
2191,41003,34.62,53.91,80.93,,45.06,38.83,97.17
2192,41005,208.25,239.55,228.46,,334.74,299.16,280.76
2193,41007,48.07,104.71,126.69,,57.82,65.52,45.66
2194,41009,51.24,94.09,99.57,,56.84,39.51,36.59
2195,41011,43.45,28.8,36.61,,28.5,27.45,25.74
2196,41013,254.71,199.89,226.2,,262.0,225.62,145.06
2197,41015,7.17,37.31,19.79,,19.84,21.2,18.1
2198,41017,312.89,672.72,180.8,,206.64,157.48,125.1
2199,41019,65.8,79.81,189.71,,54.02,72.29,107.77
2200,41021,24.04,153.01,31.12,,14.37,18.87,27.16
2201,41023,148.7,172.59,223.48,,175.7,130.84,39.27
2202,41025,363.19,596.63,549.14,,501.17,422.87,421.6
2203,41027,55.8,85.54,117.49,,89.57,83.09,90.36
2204,41029,228.62,317.21,363.6,,352.77,392.35,494.27
2205,41031,230.4,119.31,163.65,,173.09,172.14,178.99
2206,41033,81.11,41.66,59.59,,55.38,30.2,51.86
2207,41035,676.79,929.01,694.84,,590.39,661.58,683.45
2208,41037,522.0,789.58,685.98,,516.42,465.47,337.5
2209,41039,114.02,268.26,350.07,,213.93,224.19,275.11
2210,41041,21.9,60.29,41.84,,27.47,28.87,31.88
2211,41043,82.34,135.47,183.99,,120.63,122.58,151.5
2212,41045,1138.81,1208.18,610.19,,950.36,616.35,670.07
2213,41047,133.79,184.42,265.71,,277.23,281.51,410.66
2214,41049,224.94,162.3,347.53,,320.0,412.05,247.02
2215,41051,56.47,83.91,197.78,,53.77,58.32,58.04
2216,41053,25.56,25.1,68.27,,50.17,42.58,72.99
2217,41055,2.92,8.81,21.86,,7.22,11.26,8.13
2218,41057,11.39,30.13,85.33,,40.4,47.53,37.9
2219,41059,448.27,411.78,378.12,,405.78,383.33,326.45
2220,41061,121.37,168.63,202.81,,213.91,206.14,211.2
2221,41063,123.68,150.95,168.08,,161.81,138.57,164.19
2222,41065,82.65,109.34,130.15,,108.57,125.62,82.17
2223,41067,49.64,51.76,106.86,,86.49,103.51,203.8
2224,41069,34.04,47.9,51.33,,30.91,35.87,25.89
2225,41071,59.09,48.3,155.63,,80.16,75.68,132.5
2226,42001,22.79,19.83,26.92,,17.45,20.16,19.66
2227,42003,1303.44,1057.6,904.23,,740.75,641.48,572.24
2228,42005,251.48,183.76,144.56,,180.99,180.42,28.15
2229,42007,978.53,565.8,695.94,,483.34,432.31,197.95
2230,42009,15.82,12.71,11.97,,61.05,17.79,16.6
2231,42011,82.47,88.61,85.12,,61.03,57.14,48.54
2232,42013,66.37,52.69,35.66,,18.4,22.75,18.26
2233,42015,11.37,15.86,13.74,,12.33,11.93,9.78
2234,42017,286.35,243.12,94.85,,113.09,182.38,240.79
2235,42019,23.13,27.93,30.91,,17.58,15.7,14.91
2236,42021,90.85,75.8,22.6,,18.56,27.14,17.72
2237,42023,0.9,0.82,0.79,,0.79,0.8,0.89
2238,42025,37.07,9.09,37.42,,47.42,25.1,25.42
2239,42027,30.57,38.86,33.59,,101.62,45.37,40.9
2240,42029,384.27,152.24,274.09,,253.1,191.44,60.18
2241,42031,4.92,4.95,4.51,,4.36,5.05,4.46
2242,42033,435.01,345.83,319.71,,353.75,304.25,121.98
2243,42035,34.3,37.98,35.69,,32.41,16.88,15.85
2244,42037,9.61,13.59,9.31,,8.79,10.44,9.55
2245,42039,20.83,17.61,16.87,,17.61,13.95,14.44
2246,42041,24.23,60.42,54.56,,114.36,33.01,32.36
2247,42043,91.69,136.09,123.04,,100.94,100.35,92.72
2248,42045,1649.59,908.12,828.21,,929.67,782.24,402.69
2249,42047,19.08,16.86,17.5,,22.2,21.58,21.95
2250,42049,399.63,177.15,97.15,,55.69,49.35,47.94
2251,42051,72.85,24.49,42.99,,42.78,45.11,51.67
2252,42053,0.52,0.41,0.5,,0.23,2.04,2.4
2253,42055,20.85,20.68,20.8,,22.28,19.05,18.87
2254,42057,2.11,2.07,1.97,,1.7,2.87,2.01
2255,42059,20.25,43.16,43.92,,21.1,35.68,18.25
2256,42061,10.93,9.43,9.28,,13.21,14.03,7.56
2257,42063,72.54,220.2,239.58,,50.51,59.78,42.71
2258,42065,4.58,5.41,6.81,,6.11,4.74,4.86
2259,42067,6.1,3.72,4.15,,2.88,3.79,3.76
2260,42069,55.8,37.44,51.54,,32.14,52.06,43.04
2261,42071,2318.69,133.82,165.69,,102.56,78.23,2615.9
2262,42073,60.95,214.02,154.09,,161.31,100.27,59.67
2263,42075,17.8,29.55,24.02,,124.53,14.58,15.01
2264,42077,55.05,51.39,49.06,,40.81,50.89,47.74
2265,42079,135.62,129.25,104.87,,113.06,85.3,123.77
2266,42081,16.12,16.13,16.33,,14.53,16.04,13.24
2267,42083,15.29,15.42,15.24,,7.48,12.94,11.48
2268,42085,66.9,88.38,85.39,,32.2,30.62,31.54
2269,42087,16.97,16.31,15.45,,11.74,9.3,8.34
2270,42089,14.48,16.91,15.38,,64.59,33.06,31.25
2271,42091,119.03,202.44,141.6,,122.56,114.78,120.93
2272,42093,36.8,23.1,21.23,,26.73,18.81,0.9
2273,42095,709.44,604.47,471.6,,399.15,267.19,39.67
2274,42097,313.92,29.04,30.64,,25.82,22.87,31.14
2275,42099,3.53,3.17,3.9,,4.1,3.93,4.83
2276,42101,1465.33,575.9,574.5,,395.67,374.84,315.38
2277,42103,3.02,3.13,4.12,,26.9,4.55,4.38
2278,42105,2.9,4.45,4.12,,20.07,6.25,5.4
2279,42107,44.61,56.36,55.48,,58.04,36.66,32.86
2280,42109,3.73,290.45,299.31,,218.1,276.61,5.12
2281,42111,45.17,12.37,40.14,,33.75,29.68,27.35
2282,42113,0.91,0.77,3.4,,0.6,0.61,1.08
2283,42115,5.82,4.97,5.5,,4.19,4.43,4.12
2284,42117,6.74,5.79,6.15,,6.31,7.97,7.57
2285,42119,8.24,3.34,7.47,,6.18,6.4,5.9
2286,42121,13.83,13.2,12.91,,8.46,8.19,6.98
2287,42123,105.63,79.51,72.21,,14.53,13.97,13.94
2288,42125,1003.28,306.47,451.63,,806.64,357.63,46.63
2289,42127,6.77,5.8,5.44,,13.08,5.79,5.78
2290,42129,279.83,163.94,119.99,,39.8,40.02,32.03
2291,42131,16.67,15.78,17.59,,11.47,13.12,11.42
2292,42133,840.41,2083.42,2350.0,,2596.52,2641.21,83.28
2293,44001,5.01,3.99,5.36,3.39,0.72,1.58,0.27
2294,44003,12.76,15.1,7.44,3.2,3.03,3.99,2.22
2295,44005,8.99,14.26,11.09,9.94,8.22,11.73,8.55
2296,44007,364.17,469.51,365.76,394.94,369.61,330.77,310.05
2297,44009,17.67,22.94,21.05,17.36,23.59,27.43,22.15
2298,45001,4.07,4.86,4.44,5.45,4.76,4.36,3.37
2299,45003,926.55,345.85,303.12,258.11,209.45,207.87,159.99
2300,45005,10.37,10.09,10.95,18.03,11.57,12.81,10.93
2301,45007,107.52,134.58,81.72,122.92,163.59,266.73,59.41
2302,45009,2.46,2.21,2.61,13.3,5.52,5.38,6.18
2303,45011,1.42,3.96,3.63,16.72,4.05,5.58,6.27
2304,45013,23.17,32.01,29.83,29.53,30.86,24.4,18.97
2305,45015,490.08,306.7,490.74,649.33,589.32,571.43,513.97
2306,45017,65.78,98.4,125.43,108.15,75.83,91.52,69.07
2307,45019,58.16,54.58,147.66,14.0,114.71,53.52,19.19
2308,45021,9.99,13.29,8.82,15.85,11.7,11.5,12.71
2309,45023,4.51,4.54,3.78,6.41,5.75,5.3,5.44
2310,45025,5.93,9.6,9.62,10.36,8.78,9.68,10.47
2311,45027,1.85,4.23,3.93,13.13,4.67,6.4,7.87
2312,45029,121.43,143.87,8.33,8.07,11.23,12.29,10.65
2313,45031,765.14,34.16,37.65,829.05,792.09,216.75,700.63
2314,45033,3.09,3.16,5.35,6.14,5.54,5.59,6.41
2315,45035,70.84,9.84,6.71,58.33,9.77,33.62,38.54
2316,45037,3.2,3.47,3.33,13.77,6.01,11.39,10.26
2317,45039,739.58,697.63,860.79,673.98,1539.24,772.02,609.09
2318,45041,30.3,48.82,50.01,57.86,43.57,42.84,42.15
2319,45043,44.07,56.15,45.85,54.62,68.41,833.2,342.94
2320,45045,59.01,58.01,176.92,56.29,70.28,41.74,50.48
2321,45047,12.28,319.01,12.75,16.2,14.56,12.96,6.74
2322,45049,3.3,4.93,4.05,19.46,7.72,8.32,8.73
2323,45051,122.68,99.62,94.07,157.18,171.16,141.68,64.02
2324,45053,7.11,2.63,2.04,4.46,22.83,29.19,30.26
2325,45055,13.75,15.65,19.41,21.84,11.66,11.21,11.87
2326,45057,15.45,13.92,18.59,26.52,28.61,20.51,24.33
2327,45059,6.47,7.92,6.56,8.27,9.67,7.25,6.94
2328,45061,2.48,3.44,3.38,8.94,3.62,3.9,6.75
2329,45063,190.28,208.02,188.82,268.48,220.91,257.69,236.88
2330,45065,1.25,1.81,2.94,3.09,1.94,1.52,1.39
2331,45067,2.18,8.46,11.6,14.61,4.69,4.47,5.05
2332,45069,9.5,12.38,10.2,15.76,25.18,32.7,23.86
2333,45071,5.12,5.58,6.26,8.0,8.94,9.25,9.26
2334,45073,2226.34,2363.81,2533.55,2576.44,2607.02,2537.66,2607.53
2335,45075,23.13,27.34,24.94,72.83,30.83,32.43,36.33
2336,45077,13.2,20.25,17.86,33.52,26.28,48.81,36.96
2337,45079,403.66,522.74,494.96,539.52,543.39,77.95,74.39
2338,45081,1.85,2.74,4.04,7.88,3.58,6.12,7.7
2339,45083,35.73,48.78,65.64,60.96,100.67,42.08,40.92
2340,45085,14.75,11.51,32.11,32.43,24.93,23.53,29.44
2341,45087,6.63,6.19,7.24,8.45,6.47,4.65,4.13
2342,45089,4.72,6.4,4.61,8.81,6.15,5.35,6.53
2343,45091,150.79,207.48,216.06,217.32,177.65,217.05,177.01
2344,46003,1.1,1.07,0.78,0.58,0.82,0.77,0.92
2345,46005,10.27,14.82,9.32,12.48,12.04,5.72,13.11
2346,46007,9.95,8.01,7.07,8.87,9.78,26.24,9.67
2347,46009,4.44,5.15,4.39,5.68,6.36,6.9,8.48
2348,46011,11.59,10.31,6.65,14.94,15.05,17.01,20.68
2349,46013,11.48,10.92,8.44,5.0,7.89,8.79,14.61
2350,46015,5.3,5.26,3.99,2.88,2.73,3.9,3.93
2351,46017,7.2,5.82,3.21,4.47,5.31,15.38,8.77
2352,46019,156.72,93.69,88.63,130.81,51.3,17.17,6.12
2353,46021,7.22,6.61,2.72,3.84,2.52,15.78,5.86
2354,46023,13.98,18.46,10.64,14.45,14.19,19.88,10.76
2355,46025,3.94,5.38,2.86,5.3,6.26,8.15,3.82
2356,46027,5.8,6.67,4.51,7.33,6.97,5.51,10.08
2357,46029,12.78,13.1,11.1,7.62,8.52,12.76,12.49
2358,46031,3.88,4.2,2.0,1.9,1.55,1.81,1.67
2359,46033,10.28,7.66,4.2,4.74,7.81,12.53,9.91
2360,46035,3.32,4.5,4.0,4.3,1.58,1.56,2.86
2361,46037,2.33,5.3,1.23,1.18,3.99,8.51,1.93
2362,46039,1.02,1.27,1.13,1.54,1.77,2.93,1.48
2363,46041,1.69,3.22,1.79,2.06,1.18,1.1,1.26
2364,46043,2.07,2.43,1.65,2.01,3.18,4.26,2.58
2365,46045,2.38,1.49,1.7,0.85,1.33,3.04,1.42
